"Date","MDD","MDD_4qra","GNI","ratio","ratio1","GNIq","unemployment","GNI_cl","CPI_all_q","CPI","GNI_cl_qoq","GNIq_qoq","GNI_lcl","GNI_lq","GNI_rlcl","GNI_rlq","GNI_rcl","GNI_rq","rpp_price_index","rpp_price_index_g","rpp_price_index_l","NFC_credit_total","HH_credit_total","NFC_credit_national","growth_NFC","rpp_price_index_r","Nat_cred","Nat_cred_r","Nat_cred_l","Nat_cred_rl","Nat_cred_ratio","Nat_cred_ratio_l","Nat_cred_ratio_cl","Tota_cred","Tota_cred_l","Tot_cred_ratio","Tot_cred_ratio_cl","Nat_cred_l_sa","Nat_cred_sa","GNI_sa","GNI_l_sa","rpp_price_index_sa","rpp_price_index_l_sa","Nat_cred_rl_sa","GNI_rl_sa","rpp_price_index_rl_sa"
2009-07-01,33451,145102,NA,NA,0.941500791505908,136613.64784909,13.3,138753.374595585,96,0.766467065868264,-0.0408626852555778,-0.0485052360999088,2.14224355432026,2.13549408799466,2.25775005581997,2.25100058949438,106349.891905598,104709.861824452,118.233333333333,-21.2477797513322,2.07273993375228,307.7,201.736,117.89975,1.02536264919985,90.6219560878244,319.63575,244.990275449102,5.76718206620963,5.50121851771249,0.00233970584222364,-2.63083874050843,0.00230362505367254,509.436,2.70708963173265,0.00372902713616685,0.00367152151423214,2.5047970571093,319.740063672547,138.761125574341,2.14226781400616,118.245113309383,2.07278320178514,2.38923124424579,2.02671130568789,1.95735940648808
2009-10-01,34542,139136,134260,0.964955151793928,0.964955151793928,134260,13.8333333333333,134260,95.5333333333333,0.76274118429807,-0.0323838941480246,-0.0172284971973676,2.1279466428489,2.1279466428489,2.24556944604652,2.24556944604652,102405.631403859,102405.631403859,115.5,-18.9284043051006,2.06258198422816,304.455,200.681,113.9305,1.03483922215737,88.0966067864271,314.6115,239.967148103792,5.75133854431082,5.48050203107181,0.00234330031282586,-2.63017204949723,0.00234330031282586,505.136,2.70340832088656,0.00376237151795025,0.00376237151795024,2.49767259669705,314.537620284845,134.248374376943,2.12790903550085,115.417753203411,2.06227261579782,2.38012275695079,2.01040198532689,1.94481652360275
2010-01-01,31917,134801,NA,NA,0.964955151793928,130076.919416973,13.8,131148.798824876,94.9666666666667,0.758216899534265,-0.0231729567639193,-0.0311565662373505,2.11776431729681,2.11420024307124,2.23797085731628,2.23440678309071,99439.2356226407,98626.5185413059,111.533333333333,-15.8027176648213,2.04740468190671,303.755,197.554,106.2215,1.07257476123007,84.5664581947217,303.7755,230.327717764471,5.71628894174839,5.43950315461916,0.00233535281556154,-2.63164749870534,0.00231626597210115,501.309,2.70010550157146,0.00385394274593026,0.00382244446378347,2.48257250717098,303.789323782803,131.140520483492,2.11773690300489,111.515140583738,2.04733383622336,2.36232864771592,1.9975199854196,1.92728508619005
2010-04-01,32389,132299,NA,NA,0.964955151793928,127662.601627185,14.3666666666667,129650.919617007,95.7,0.764071856287425,-0.0114212194186347,-0.018560693169932,2.11277560157722,2.10606369064069,2.22964139833966,2.22292948740313,99062.6188211382,97543.4010037652,107.733333333333,-12.6722507430424,2.03235009738289,299.33,192.011,95.524,1.11198756333487,82.3160079840319,287.535,219.697401197605,5.66134459195823,5.39225115045217,0.00225230409168452,-2.64737297420041,0.00221776290403021,491.341,2.69138300539438,0.00384874656898244,0.0037897224443254,2.45862386413858,287.490742248716,129.663072610591,2.11281630881412,107.821993010971,2.03270735518384,2.34178314108706,1.99589458867321,1.91540890870389
2010-07-01,32155,131003,NA,NA,0.964955151793928,126412.01975046,14.6,129152.906430389,96.2,0.768063872255489,-0.00384118514614917,-0.00979599241112927,2.11110418389282,2.10178837033178,2.22570684639429,2.21639103283325,99197.6814259758,97092.5053891756,104.566666666667,-11.5590639977446,2.01939326397808,289.049,189.867,82.88825,1.15244319912653,80.313878908849,272.75525,209.493453493014,5.6085748729239,5.34469249063059,0.00215766863418862,-2.6660152516797,0.00211187852862614,478.916,2.68025934653443,0.00378853214231835,0.00370813180466926,2.43593918031973,272.859563672547,129.160657409146,2.11113024684712,104.578446642716,2.01944218674295,2.32126681452097,1.99647391781648,1.90493274153154
2010-10-01,33804,130265,128989,0.990204582965493,0.990204582965493,128989,15.6333333333333,128989,96.3666666666667,0.769394544244844,-0.00126908820652727,0.0203855634505883,2.11055267585744,2.11055267585744,2.22440357344573,2.22440357344573,99243.4328675981,99243.4328675981,100,-13.4199134199134,2,320.015,189.371,72.89925,1.13702472933535,76.9394544244844,262.27025,201.789299467731,5.56937546069194,5.30722408108116,0.00203327609331028,-2.69180364563155,0.00203327609331028,509.386,2.70704700461209,0.00394906542418346,0.00394906542418346,2.41862667524051,262.196370284845,128.977374376943,2.11051353165535,99.9177532034106,1.99964265973026,2.30486360623275,1.99678241367324,1.8859857540389
2011-01-01,32467,130815,NA,NA,0.990204582965493,129533.612520631,15.1333333333333,130148.878431045,97.1,0.775249500998004,0.00899207243288358,0.00422216251487351,2.11444042989199,2.11238247759175,2.22499893452327,2.22294098222303,100897.853059118,100420.868469088,95.4666666666667,-14.4052600119546,1.97985175891616,325.21,189.421,68.44575,1.06506612901458,74.0104856952761,257.86675,199.911069261477,5.55244297863535,5.29787261396765,0.00199073232794252,-2.70098713088796,0.00198132133836729,514.631,2.71149594340452,0.00397295335153286,0.0039541716087293,2.41141862784288,257.880573782803,130.14060008966,2.1144128049722,95.4484739170712,1.9797689890451,2.3008166141227,2.00384467975976,1.8693925978673
2011-04-01,32041,130467,NA,NA,0.990204582965493,129189.021325759,15.0333333333333,130213.767243571,98.4,0.78562874251497,0.000498573735774777,-0.00266024538470366,2.11465690375465,2.11122560823932,2.2194395398626,2.21600824434727,102299.678217704,101494.608370896,90.5,-15.9962871287129,1.9566485792052,328.33,187.698,66.81175,1.02445677594136,71.0994011976048,254.50975,199.950174850299,5.53933914566933,5.29806820976256,0.00197005711002513,-2.70552118388446,0.00195455331173951,516.028,2.71267326735507,0.00399436418593806,0.00396292965731299,2.40562889652711,254.465492248716,130.225920237156,2.11469743504316,90.5886596776373,1.95707383401586,2.30087588335372,2.00985953299629,1.85177865619348
2011-07-01,31811,130123,NA,NA,0.990204582965493,128848.390949219,15.6,129949.490604369,98.5333333333333,0.786693280106454,-0.00202955989061093,-0.00263668207286127,2.11377458142729,2.11007899947801,2.21796914096345,2.21427355901417,102230.391011713,101364.16331228,85.1333333333333,-18.5846350015939,1.93009963820773,340.354,185.987,66.846,0.999487628279927,66.9738212463961,252.833,198.902022089155,5.53272919172805,5.29281235216901,0.00196225190037216,-2.70724524164548,0.00194562517193507,526.341,2.72126720125465,0.00408496370131187,0.00405035062124596,2.4030129018107,252.937313672547,129.957241583125,2.11380048462169,85.1451133093827,1.93015972776932,2.29874068710141,2.00955323721372,1.82607552507738
2011-10-01,33141,129460,129012,0.996539471651475,0.996539471651475,129012,15.8333333333333,129012,99,0.790419161676647,-0.00721426917495782,0.0012697795414891,2.11063010790701,2.11063010790701,2.21277264784874,2.21277264784874,101973.556886228,101973.556886228,80.3666666666667,-19.6333333333333,1.90507595565779,348.298,183.378,66.16525,1.01028863338384,63.5233532934132,249.54325,197.243766467066,5.51963224686216,5.28444035703177,0.00193426386692711,-2.71348428095953,0.00193426386692711,531.676,2.72564705658499,0.00412113601835488,0.00412113601835488,2.3970172307896,249.469370284845,129.000374376943,2.11059097068378,80.2844198700773,1.90463127353576,2.29496796489872,2.00856604472381,1.80273556038722
